order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
04a59fe46fc5aa341da5378c195ed53c,22,delivered,2017-11-26 09:32:06,2017-11-28 09:35:11,2017-11-28 19:18:52,2017-12-11 19:03:18,2017-12-19 00:00:00
86b37610c0e86e94afe3d5ba4b73fa14,28,delivered,2017-11-17 21:14:42,2017-11-22 02:49:29,2017-11-22 17:37:09,2017-12-05 20:23:33,2017-12-20 00:00:00
5c2d1d55c31db1cbe069dc9b6454b897,49,delivered,2018-07-23 18:27:07,2018-07-24 10:32:48,2018-07-25 14:10:00,2018-08-01 19:31:47,2018-08-10 00:00:00
1d067305b599c1e0dceb3864056ea527,94,delivered,2018-02-14 13:05:17,2018-02-14 13:15:38,2018-02-20 20:12:57,2018-03-09 21:52:36,2018-03-09 00:00:00
abc5ec9ecaec740b498a37f19c29a8c0,20,delivered,2017-04-30 22:43:56,2017-04-30 22:55:09,2017-05-02 13:58:16,2017-05-12 12:04:38,2017-06-05 00:00:00
6942b8da583c2f9957e990d028607019,47,shipped,2018-01-10 11:33:07,2018-01-11 02:32:30,2018-01-11 19:39:23,,2018-02-07 00:00:00
c3cb4c7c4b963ab08b07a5dca5baf05d,12,delivered,2017-05-15 16:29:03,2017-05-16 03:35:16,2017-05-17 09:24:51,2017-05-23 12:51:55,2017-06-08 00:00:00
af66c46c49bdb3bf2f862efb1eb67d81,14,delivered,2017-07-22 19:16:47,2017-07-22 19:25:18,2017-07-25 19:14:13,2017-07-31 18:17:45,2017-08-11 00:00:00
14e6e050a57912543937e93051cc7b2c,68,delivered,2018-06-24 19:01:52,2018-06-24 19:20:23,2018-06-25 15:57:00,2018-06-28 13:03:08,2018-07-27 00:00:00
cefa8ee1540139ac77fa0c1b4ff1f04b,9,delivered,2018-07-02 12:54:20,2018-07-02 13:10:15,2018-07-03 15:04:00,2018-07-06 11:52:07,2018-07-25 00:00:00
265f4e28ef8cf69f8445e2951bbe7343,53,delivered,2017-03-06 00:14:28,2017-03-06 00:33:11,2017-03-06 09:54:32,2017-03-20 09:28:56,2017-04-11 00:00:00
34276839abbc2d596eb36540d36c624c,38,delivered,2017-10-04 23:02:21,2017-10-04 23:14:17,2017-10-05 18:37:19,2017-10-20 16:18:59,2017-11-09 00:00:00
556bbf53c2c22fbb9ef31a414dd444a6,51,delivered,2017-12-21 17:43:41,2017-12-21 17:56:24,2017-12-26 16:59:04,2018-01-04 21:56:01,2018-01-22 00:00:00
36530871a5e80138db53bcfd8a104d90,80,shipped,2017-05-09 11:48:37,2017-05-11 11:45:14,2017-05-11 13:21:47,,2017-06-08 00:00:00
b2bd1f09c1b8a4a36940f6f6e49d5dec,9,delivered,2018-02-02 16:15:41,2018-02-02 16:36:26,2018-02-06 01:28:26,2018-02-20 18:09:29,2018-03-07 00:00:00
e69e2290db6b2d3b7593a40112e1a82a,23,delivered,2018-06-01 11:26:06,2018-06-02 03:15:28,2018-06-04 13:08:00,2018-06-05 17:44:39,2018-07-04 00:00:00
c8627adf430caff83161acbeb344d8f5,4,delivered,2018-08-09 16:23:03,2018-08-09 17:30:25,2018-08-10 12:32:00,2018-08-14 19:12:05,2018-08-21 00:00:00
1370fae9b19ee5e01a2d609eb18b7c8a,22,delivered,2017-11-15 13:47:34,2017-11-15 13:55:31,2017-11-17 15:12:12,2017-12-06 01:12:12,2017-12-14 00:00:00
a7cd6af6e0519313887b3c3a120f20ca,12,delivered,2018-04-26 11:59:05,2018-04-26 12:11:18,2018-04-27 11:49:00,2018-05-03 02:52:58,2018-05-07 00:00:00
663830a477534735bbdec9de01113fa2,62,delivered,2018-07-15 12:37:12,2018-07-16 12:30:53,2018-07-16 14:33:00,2018-07-23 23:56:47,2018-08-13 00:00:00
b2f3763408103bc7173bb36ed02dbeea,87,delivered,2018-05-30 22:33:08,2018-05-30 22:55:45,2018-06-11 14:44:00,2018-06-18 23:07:33,2018-07-16 00:00:00
0dad6beca7ed0e352668498c29089900,73,delivered,2017-12-02 14:08:33,2017-12-02 14:17:20,2017-12-08 21:21:12,2017-12-13 09:44:38,2017-12-27 00:00:00
93ec3e2c9a4beee38c28973d307093e1,67,delivered,2018-03-29 14:27:41,2018-03-29 14:35:21,2018-04-04 23:16:22,2018-04-06 22:52:39,2018-04-11 00:00:00
5561adcb0fd46da4cad3048fa4e7fc00,64,delivered,2018-06-25 15:36:18,2018-06-25 15:58:17,2018-06-26 14:58:00,2018-06-27 17:18:42,2018-07-11 00:00:00
6245ae0abd9de1ae647b5da78c0ea69b,62,delivered,2017-09-11 07:54:38,2017-09-11 08:10:08,2017-09-13 18:22:19,2017-09-16 16:12:24,2017-09-27 00:00:00
ce9feeba53c652dd6569cca62e2bb287,42,delivered,2018-04-15 19:42:06,2018-04-15 19:55:20,2018-04-19 14:32:30,2018-04-20 23:12:11,2018-04-26 00:00:00
565923f847aad52e7638eb189cce3b51,10,delivered,2018-01-13 08:19:23,2018-01-13 08:29:22,2018-01-15 22:55:00,2018-01-23 18:22:46,2018-02-15 00:00:00
36ebb4199031e72a1fa964549b88c377,82,delivered,2018-04-04 08:39:50,2018-04-04 08:50:15,2018-04-07 00:49:39,2018-04-16 23:35:26,2018-05-02 00:00:00
232b75e8b6faa6ca2063184414e634a7,46,delivered,2017-09-26 12:32:39,2017-09-27 03:35:03,2017-10-04 08:03:59,2017-10-09 18:32:42,2017-10-20 00:00:00
ee990334acb0ff9333b01afa465f3006,81,delivered,2018-02-28 17:00:28,2018-03-02 02:10:55,2018-03-02 22:18:35,2018-03-22 10:18:36,2018-04-02 00:00:00
780fe22baa36991bdbb1559f5b549596,77,delivered,2017-04-22 19:26:47,2017-04-22 19:41:06,2017-04-24 11:04:27,2017-04-28 14:37:16,2017-05-15 00:00:00
58ac1947c1a9067b9f416cba6d844a3f,26,delivered,2017-09-13 09:18:50,2017-09-13 13:45:43,2017-09-14 21:20:03,2017-09-21 21:16:17,2017-09-25 00:00:00
ba4ddff2b9082f079de9a84d7a5605fd,12,delivered,2018-01-18 09:30:54,2018-01-18 09:38:30,2018-01-18 23:43:46,2018-01-20 17:56:44,2018-02-02 00:00:00
75351e48296ef42211a0b80c427aae57,86,delivered,2017-03-14 16:25:43,2017-03-14 16:25:43,2017-03-30 13:22:17,2017-04-03 13:37:42,2017-04-10 00:00:00
64a2b20e6611bf80d933549f4c45ad84,54,delivered,2017-12-20 12:30:40,2017-12-21 02:11:52,2017-12-22 20:41:54,2018-01-09 15:44:20,2018-01-19 00:00:00
775130c792f4c6460c63162e994a1114,12,delivered,2017-12-04 17:24:57,2017-12-04 18:30:29,2017-12-05 16:09:06,2017-12-11 18:52:10,2018-01-04 00:00:00
b0928556a10706af462ca2ab2c91903b,91,delivered,2018-08-03 22:23:06,2018-08-03 22:35:17,2018-08-06 13:40:00,2018-08-14 18:16:42,2018-08-23 00:00:00
5487a8ac1699754d975f853ce8bb9321,66,delivered,2018-03-29 14:29:44,2018-04-03 05:48:50,2018-04-04 01:13:40,2018-04-08 16:22:04,2018-04-20 00:00:00
00571ded73b3c061925584feab0db425,12,delivered,2017-05-18 20:59:24,2017-05-18 21:10:16,2017-05-22 15:50:30,2017-05-30 09:12:44,2017-06-12 00:00:00
74ebfa44a323c96a7760bd693d690a3d,21,delivered,2017-06-16 00:22:49,2017-06-16 00:35:26,2017-06-16 15:37:52,2017-06-26 13:49:52,2017-07-18 00:00:00
37104fd8b73d0691fda9491fe8906808,46,delivered,2017-07-05 09:16:49,2017-07-07 02:50:37,2017-07-07 21:03:12,2017-07-17 17:23:48,2017-08-07 00:00:00
b6b3633f97c686d8e188ac6fa29ff20d,46,delivered,2018-07-27 12:45:51,2018-07-27 13:04:20,2018-08-02 13:33:00,2018-08-06 17:20:53,2018-08-17 00:00:00
37e32b54f25d2472acbc642f7e539a36,5,delivered,2017-07-08 14:12:08,2017-07-08 14:25:09,2017-07-11 14:36:51,2017-07-17 20:39:33,2017-08-03 00:00:00
43d88b0e949865904334dd5b3ca63f50,26,delivered,2018-03-15 16:59:11,2018-03-15 17:15:42,2018-03-19 15:03:06,2018-03-20 16:13:27,2018-04-02 00:00:00
5e99f3c445038a0709b2aea8e34ed593,71,delivered,2017-06-25 19:30:09,2017-06-25 19:45:10,2017-06-26 18:41:35,2017-07-04 10:51:55,2017-07-14 00:00:00
f61b61c2cbb4192ccaf9c2c76a4cc971,15,delivered,2018-02-28 21:27:43,2018-02-28 21:48:27,2018-03-07 01:38:40,2018-03-09 13:46:21,2018-03-13 00:00:00
6d7de866a140b19d09e825b2a4e944c7,36,delivered,2018-04-16 21:07:16,2018-04-16 22:10:15,2018-04-17 20:54:27,2018-04-24 20:38:55,2018-05-15 00:00:00
3f849648ffbabb0562c7668f212e3e88,9,delivered,2018-05-15 19:55:51,2018-05-16 08:36:57,2018-05-18 15:26:00,2018-06-07 13:58:42,2018-06-06 00:00:00
7c18eddfcd24680d80a502346221614e,45,delivered,2018-07-13 15:45:51,2018-07-13 16:04:02,2018-07-16 09:53:00,2018-07-24 20:16:30,2018-08-09 00:00:00
6fa204b6cf6dcfe6c9adca7dc53aa32a,21,delivered,2017-08-01 18:52:12,2017-08-03 03:04:48,2017-08-03 16:17:38,2017-08-05 12:14:47,2017-08-21 00:00:00
58d4c4747ee059eeeb865b349b41f53a,82,delivered,2018-07-21 12:49:32,2018-07-26 23:31:53,2018-07-24 12:57:00,2018-07-25 23:58:19,2018-07-31 00:00:00
a840a7a89e3d9137358eb7b9408681fe,11,delivered,2017-03-09 22:17:49,2017-03-09 22:17:49,2017-03-10 16:23:51,2017-03-16 08:24:47,2017-03-28 00:00:00
40001f4b6e1a35f0b99fc4f44078ab27,96,delivered,2017-12-09 17:27:58,2017-12-09 17:37:27,2017-12-12 17:17:24,2018-01-04 21:23:53,2018-02-01 00:00:00
287c56aa824d8d1ea40246ad12013f62,50,delivered,2018-08-01 10:48:19,2018-08-02 10:45:12,2018-08-03 10:30:00,2018-08-07 13:59:38,2018-08-10 00:00:00
694630e7a7713c116a9b7f0ba3377382,67,delivered,2018-04-09 13:56:45,2018-04-11 05:50:45,2018-04-11 22:46:53,2018-04-16 20:58:47,2018-05-03 00:00:00
f26f92a3da58e9c771820a7b4d9a6800,63,delivered,2018-02-10 19:27:28,2018-02-10 19:35:32,2018-02-14 23:09:27,2018-02-19 15:07:08,2018-02-26 00:00:00
d1f54c6a2a7015c5687439d6d4e971ba,62,delivered,2017-04-27 11:08:59,2017-04-27 11:22:56,2017-04-27 11:51:58,2017-05-15 12:00:17,2017-06-16 00:00:00
37d6c8f1b209eab8d1b6522a1a3e4d88,72,delivered,2017-12-06 15:26:09,2017-12-08 02:54:25,2017-12-11 23:10:16,2017-12-13 18:03:38,2017-12-27 00:00:00
f9f76d0f8ab416a42a2a3dad0d710162,87,delivered,2017-11-30 22:37:50,2017-12-01 10:31:12,2017-12-01 20:13:00,2017-12-08 20:56:54,2017-12-26 00:00:00
a03ad7057fae696dd18f8967826c209f,33,delivered,2017-06-05 13:24:46,2017-06-07 19:42:11,2017-06-08 16:18:32,2017-06-16 14:04:09,2017-06-28 00:00:00
c93e4c73cba512f76817291e0de8bec4,15,delivered,2017-09-12 16:32:09,2017-09-12 16:45:08,2017-09-13 22:39:49,2017-09-22 16:43:37,2017-10-04 00:00:00
412fccb2b44a99b36714bca3fef8ad7b,32,delivered,2018-07-22 22:30:05,2018-07-23 12:31:53,2018-07-23 12:24:00,2018-07-24 19:26:42,2018-07-31 00:00:00
67b47f35ec923e39f1203f3cfa80f5e3,91,delivered,2018-06-03 18:24:33,2018-06-03 18:49:57,2018-06-04 15:11:00,2018-06-08 18:58:53,2018-07-11 00:00:00
b616f638cd86d92c7cbd06cf7484ee34,52,delivered,2018-05-23 16:37:35,2018-05-23 16:56:50,2018-05-24 16:13:00,2018-06-06 14:06:48,2018-06-08 00:00:00
258f2e5dd769d9314b349f5650005dcc,11,delivered,2018-02-03 10:51:17,2018-02-03 11:10:37,2018-02-06 18:49:02,2018-02-23 20:59:12,2018-03-13 00:00:00
f90202d14e468090464aeb4b1f0372ab,89,delivered,2018-05-17 08:33:19,2018-05-17 08:59:32,2018-05-23 12:24:00,2018-06-01 23:27:31,2018-06-04 00:00:00
615ae1b88a25a4ac47fbf55c9c847b6e,66,delivered,2018-08-10 13:42:06,2018-08-10 13:55:18,2018-08-13 10:37:00,2018-08-20 23:38:44,2018-08-30 00:00:00
52f166ce5fa053bbb27d317e4fd231b7,15,delivered,2018-04-18 20:13:31,2018-04-18 20:32:54,2018-04-20 22:38:37,2018-04-26 20:11:48,2018-05-11 00:00:00
22d17396ac4c177e0ea83929cd4f845d,58,delivered,2017-09-27 14:43:47,2017-09-27 14:56:18,2017-09-30 15:55:11,2017-10-13 21:13:13,2017-10-27 00:00:00
9ceb8ab5165cefecdddb546cb5a6362b,59,delivered,2018-02-05 17:27:54,2018-02-06 17:32:25,2018-02-07 23:34:48,2018-02-18 14:28:47,2018-03-06 00:00:00
95a74a28d622001aafb5dd088ea0d88c,42,delivered,2017-11-16 14:32:06,2017-11-17 14:25:26,2017-11-20 12:49:03,2017-11-29 00:44:50,2017-12-06 00:00:00
d493148aa5f8d08914d29ec0524e1196,13,delivered,2018-01-31 13:21:44,2018-02-01 13:35:14,2018-02-05 17:12:14,2018-02-14 18:04:45,2018-02-26 00:00:00
a0d5b8474423ddf55228373b81a46272,73,delivered,2018-01-11 16:51:17,2018-01-12 02:38:34,2018-01-15 17:24:13,2018-01-22 21:18:33,2018-02-07 00:00:00
cbec453ddd874ca620b8afc6393e3218,34,delivered,2017-06-04 10:05:59,2017-06-04 10:22:32,2017-06-05 09:12:22,2017-06-12 17:45:34,2017-06-26 00:00:00
61988b318aaf57d18336c629bc42cf1b,76,delivered,2018-03-29 16:17:53,2018-03-29 16:35:38,2018-04-04 00:08:23,2018-04-13 20:03:50,2018-04-19 00:00:00
b88d7ae9bd78eac18e8b6ceb04695fb8,14,delivered,2017-07-17 21:55:56,2017-07-17 22:10:20,2017-07-20 20:19:38,2017-07-27 18:41:46,2017-08-08 00:00:00
908e767e28908dc5ec61fe0ef8ef03f9,4,delivered,2018-05-09 14:32:09,2018-05-10 11:36:29,2018-05-11 10:44:00,2018-05-17 22:05:03,2018-05-28 00:00:00
c82a457d646f77c8f151e12a3e517ed2,28,delivered,2018-08-08 21:11:25,2018-08-08 21:25:20,2018-08-10 17:10:00,2018-08-15 15:02:09,2018-08-15 00:00:00
edc531c3153d23614049077e7e1e6405,65,delivered,2018-04-17 11:25:39,2018-04-19 02:51:01,2018-04-25 08:54:00,2018-05-03 21:54:44,2018-05-09 00:00:00
e22b71f6e4a481445ec4527cb4c405f7,3,delivered,2017-04-22 13:48:18,2017-04-22 14:01:13,2017-04-24 19:08:53,2017-05-02 15:45:27,2017-05-11 00:00:00
6efcd938092fe73904610b4bd39b2e7f,19,delivered,2017-12-11 21:43:24,2017-12-11 21:55:32,2017-12-13 15:12:16,2017-12-18 16:53:32,2018-01-04 00:00:00
1e8c81805b92ff169971231458670460,19,delivered,2018-05-04 10:29:14,2018-05-04 10:51:52,2018-05-07 14:14:00,2018-05-16 20:37:03,2018-05-23 00:00:00
4d630f57194f5aba1a3d12ce23e71cd9,65,shipped,2017-11-17 19:53:21,2017-11-18 19:50:31,2017-11-22 17:28:34,,2017-12-13 00:00:00
1da00355018ed3e0fdd548cf3ddada99,47,delivered,2017-12-17 19:40:26,2017-12-17 20:50:00,2017-12-18 16:36:55,2017-12-27 13:47:01,2018-01-24 00:00:00
21c71f62d2554e1ad6c8ba9dc7af2c62,4,delivered,2017-12-21 04:59:55,2017-12-22 04:51:23,2017-12-23 13:12:55,2018-01-03 22:54:29,2018-01-19 00:00:00
93a21c10557cc1b1ecfe2c3a808c648a,21,delivered,2018-02-27 10:05:56,2018-02-27 10:15:33,2018-03-01 20:39:44,2018-03-05 20:53:02,2018-03-22 00:00:00
38c4ae942b818085578157aabd4abf9e,42,delivered,2018-03-18 20:59:28,2018-03-18 21:10:32,2018-03-21 21:05:29,2018-03-29 13:49:10,2018-04-24 00:00:00
f175d67589e059cbbda956f10f0702e6,27,delivered,2017-01-05 13:34:35,2017-01-07 03:45:40,2017-01-11 16:25:57,2017-01-17 15:52:28,2017-02-13 00:00:00
c263211bd219538f7c031591e87ef0d7,19,delivered,2017-11-24 16:56:46,2017-11-28 03:48:24,2017-12-08 23:28:26,2017-12-18 20:24:54,2017-12-19 00:00:00
7835af1856de332f2f3c9204b740a3a2,38,delivered,2017-12-24 17:34:12,2017-12-24 17:48:13,2017-12-26 19:49:01,2018-01-03 21:12:08,2018-01-19 00:00:00
507240e305d631056d7ced5d5ab0eb9a,54,delivered,2018-03-29 15:08:14,2018-03-29 15:29:55,2018-04-02 23:24:37,2018-04-05 19:34:29,2018-04-11 00:00:00
17c2ee64306efa76f1389315a974eeba,68,delivered,2017-11-29 17:43:34,2017-11-29 19:16:55,2017-12-02 14:24:58,2017-12-12 22:32:47,2017-12-26 00:00:00
5ec8f4e8fe5ee3fd5460b244d0804f9e,87,delivered,2018-04-03 13:47:14,2018-04-05 02:27:56,2018-04-05 23:22:09,2018-04-13 23:45:22,2018-05-03 00:00:00
7156f3e0b94405abcbad1a8c94557338,17,delivered,2017-04-20 16:18:26,2017-04-20 16:30:11,2017-04-24 09:53:33,2017-05-03 11:43:59,2017-05-10 00:00:00
def622b4b003c4749c889dd9a0b43eca,55,delivered,2018-01-25 23:13:41,2018-01-27 02:45:33,2018-01-29 20:37:16,2018-02-08 18:38:55,2018-02-21 00:00:00
434d3eec8dd031c322077fb2452e53a0,29,delivered,2018-05-08 14:38:14,2018-05-08 14:55:47,2018-05-08 16:46:00,2018-05-09 15:15:10,2018-05-16 00:00:00
3ef7c7b43ae449415675a6c34720b78e,98,delivered,2018-06-16 19:05:54,2018-06-18 12:37:24,2018-06-21 14:12:00,2018-06-26 17:08:45,2018-07-12 00:00:00
7e3e92dc3eaf5389f32da97228f7dd0e,94,delivered,2017-07-02 20:47:24,2017-07-02 21:03:55,2017-07-03 11:42:08,2017-07-11 20:22:31,2017-07-25 00:00:00
4d95703047b8a80cf5796b7478900ec7,2,delivered,2018-01-23 23:59:03,2018-01-24 00:16:30,2018-01-24 16:47:22,2018-01-30 14:36:52,2018-02-19 00:00:00
955e2b622db1a1f4031ef035ce9a861f,84,delivered,2018-01-16 22:34:16,2018-01-17 03:34:29,2018-01-17 17:26:14,2018-01-22 23:23:25,2018-02-06 00:00:00
cf8f7b73e35cb19ff895c2f45c1ded72,52,delivered,2018-02-22 15:04:08,2018-02-23 07:08:17,2018-02-26 21:04:32,2018-02-28 21:09:14,2018-03-08 00:00:00
fd9b8ed51e5ffedf7a56bea36cc5b6f9,21,delivered,2018-03-30 23:11:40,2018-03-30 23:26:57,2018-04-04 20:04:05,2018-04-19 18:03:46,2018-04-27 00:00:00
bb4f0c21ae6014e40ef007ff6fbcbeb9,13,delivered,2017-02-12 18:48:56,2017-02-12 19:02:52,2017-02-16 14:42:05,2017-03-01 14:09:10,2017-03-16 00:00:00
f31535f21d145b2345e2bf7f09d62322,30,delivered,2018-02-01 07:47:34,2018-02-01 08:10:31,2018-02-02 00:24:34,2018-04-23 15:49:34,2018-03-05 00:00:00
d86359a45e3f6c6d8b35f7b13e41abf5,30,delivered,2018-06-06 14:21:47,2018-06-06 14:35:26,2018-06-08 13:20:00,2018-06-15 14:28:27,2018-07-12 00:00:00
248ff7b41bfa395f5ee828720889e664,70,delivered,2017-11-17 13:12:47,2017-11-17 13:35:40,2017-11-21 18:18:35,2017-11-27 20:41:48,2017-12-12 00:00:00
2d5cdc856665603f1580e3586bde89a5,75,delivered,2018-01-30 17:36:43,2018-01-30 17:57:55,2018-02-01 18:13:16,2018-02-05 19:38:56,2018-02-21 00:00:00
b06112f703115e6d92f3baf4e2458a5a,52,delivered,2018-03-07 12:08:37,2018-03-07 12:29:55,2018-03-08 19:58:35,2018-03-13 18:56:39,2018-03-21 00:00:00
45ac1d4b219993bf334080eac1585166,59,delivered,2018-01-10 09:04:09,2018-01-10 10:31:35,2018-01-10 22:48:10,2018-01-17 15:44:12,2018-02-08 00:00:00
51fc12a7908ea200b269a6ecfb3e7740,96,delivered,2017-02-08 18:00:36,2017-02-10 02:55:28,2017-02-15 12:37:51,2017-02-20 18:14:01,2017-03-17 00:00:00
c228d309379c3ae545cc6ca2d5aae1b2,24,delivered,2018-06-30 21:57:55,2018-06-30 22:10:13,2018-07-02 13:39:00,2018-07-04 21:48:36,2018-07-24 00:00:00
f419e615bbdeb34741d4bdd661ff8599,10,delivered,2018-08-08 10:49:59,2018-08-08 11:05:15,2018-08-10 13:40:00,2018-08-16 19:18:51,2018-08-17 00:00:00
c10ff28c81d0b9bd2a265bb0836c8b0c,30,delivered,2017-10-05 05:23:47,2017-10-05 06:21:20,2017-10-06 17:16:05,2017-10-09 18:32:38,2017-10-30 00:00:00
638f79643fd5681c6e6c6ef1f1ab700d,29,delivered,2018-04-10 14:58:16,2018-04-10 15:11:08,2018-04-17 13:16:29,2018-04-27 23:17:26,2018-05-11 00:00:00
a094215e786240fcfefb83d18036a1cd,58,delivered,2018-02-08 18:56:45,2018-02-08 19:32:18,2018-02-09 21:41:54,2018-02-19 13:28:50,2018-02-22 00:00:00
86e574a0701d15590bf31783bc7de5dc,48,delivered,2018-07-12 20:24:07,2018-07-12 20:35:10,2018-07-17 10:32:00,2018-07-23 18:09:27,2018-07-27 00:00:00
fb9b2930f4a30f96c7cc98eaaa85e5f0,54,delivered,2017-11-24 14:15:53,2017-11-24 16:19:01,2017-11-30 18:18:50,2017-12-17 10:47:53,2017-12-14 00:00:00
8e24261a7e58791d10cb1bf9da94df5c,97,unavailable,2017-11-16 15:09:28,2017-11-16 15:26:57,,,2017-12-05 00:00:00
02aec12849744e266394182861265286,41,delivered,2017-08-31 17:46:40,2017-08-31 18:05:09,2017-09-04 19:22:51,2017-09-12 20:59:50,2017-09-27 00:00:00
f11b36b3bc7bacf06deef862ed611f02,76,delivered,2018-05-15 09:10:20,2018-05-16 03:14:50,2018-05-16 15:47:00,2018-05-22 20:37:31,2018-05-30 00:00:00
2c3a5e5f5bc3ae78ed5748461e62d47d,33,delivered,2018-01-22 19:22:26,2018-01-22 19:36:30,2018-01-24 00:34:56,2018-02-06 15:49:01,2018-02-06 00:00:00
4eeecb9e657525024b9b538730c5f974,65,delivered,2018-06-16 00:01:56,2018-06-16 00:23:09,2018-06-18 12:23:00,2018-06-28 16:41:38,2018-07-13 00:00:00
6f954a919130aa1e8def4ed1b9fca432,55,delivered,2018-07-28 18:21:00,2018-07-31 03:50:25,2018-07-31 11:13:00,2018-08-01 23:57:28,2018-08-02 00:00:00
56bd45163229b35ca0ab490c1e3d3233,96,delivered,2017-11-28 21:07:26,2017-11-28 21:17:25,2017-12-04 21:37:41,2017-12-12 20:22:51,2017-12-18 00:00:00
6bb1e842418aac0c9c820afd3bb63a2d,32,delivered,2018-02-11 14:13:54,2018-02-11 14:25:28,2018-02-21 18:49:53,2018-03-05 22:04:37,2018-03-23 00:00:00
28fa410eec232354726af94904c6fa9b,86,delivered,2018-03-17 15:21:11,2018-03-20 03:48:59,2018-04-05 00:32:57,2018-04-06 01:23:24,2018-04-16 00:00:00
f93af565de05d2427790ad8d0368a80e,19,delivered,2018-06-03 11:52:11,2018-06-03 12:10:28,2018-06-04 15:05:00,2018-06-05 18:19:32,2018-06-28 00:00:00
3f3913e8c7fd221ac82a34ffa20b93ee,78,delivered,2018-05-07 21:49:08,2018-05-07 22:11:35,2018-05-11 13:49:00,2018-05-17 16:56:33,2018-05-24 00:00:00
ed91235fc08276eed0470b26a6dbd4a3,10,delivered,2018-03-09 14:58:05,2018-03-10 14:50:28,2018-03-13 19:18:29,2018-03-29 23:31:48,2018-04-05 00:00:00
7107c5823a581db0314f8f0fa95f61e7,58,delivered,2018-02-27 15:53:44,2018-02-27 16:15:38,2018-03-01 20:07:45,2018-03-22 22:12:59,2018-04-03 00:00:00
3a830ecb5338f0ff69822d388b64822e,39,delivered,2018-01-24 11:40:28,2018-01-24 15:08:06,2018-02-07 18:44:52,2018-02-15 15:08:38,2018-02-20 00:00:00
955ea2e3177592d909296220d7fcdebd,86,delivered,2018-06-09 11:02:51,2018-06-09 11:15:21,2018-06-11 14:05:00,2018-06-19 11:22:36,2018-07-04 00:00:00
6d231a099f98f5a590ad78db56ae82f1,81,delivered,2017-11-11 22:16:49,2017-11-11 22:30:25,2017-11-13 21:32:01,2017-11-16 21:48:37,2017-11-27 00:00:00
4bb6e6f5af26e1f5951d934386615406,12,delivered,2018-06-28 11:08:58,2018-06-28 11:31:07,2018-06-28 11:57:00,2018-07-09 16:02:28,2018-07-31 00:00:00
c4d2f075fc3bf3a06d1e68e113c35cbd,48,delivered,2018-08-01 14:58:41,2018-08-01 15:31:17,2018-08-02 16:46:00,2018-08-15 00:18:53,2018-08-27 00:00:00
52e5445828db681d83dccb33a15ecac4,1,delivered,2017-11-24 17:37:41,2017-11-24 20:56:27,2017-11-27 15:12:48,2017-12-19 14:19:22,2017-12-27 00:00:00
879195f2460f97ab2f3bf119f2e8638b,25,delivered,2018-02-03 14:56:55,2018-02-03 15:11:02,2018-02-05 15:54:50,2018-02-23 22:59:22,2018-03-01 00:00:00
22ff7c206b68858435452298296c2fcb,69,delivered,2017-04-27 10:24:22,2017-04-27 10:35:12,2017-04-28 14:07:00,2017-05-11 17:22:55,2017-05-25 00:00:00
ebc8d4b1397747291b758772e9d87984,55,delivered,2018-04-10 16:22:27,2018-04-10 16:35:12,2018-04-11 16:58:25,2018-04-23 13:47:49,2018-05-04 00:00:00
9f882c1f904b7dd156572ada58d7a7ae,6,delivered,2017-11-13 10:07:36,2017-11-13 10:16:29,2017-12-01 23:19:42,2017-12-11 17:38:06,2017-12-22 00:00:00
5691d72069359cd293ac9a14f1bd5e9b,83,delivered,2018-07-23 10:21:28,2018-07-25 02:55:14,2018-07-25 13:19:00,2018-08-02 00:42:53,2018-08-14 00:00:00
884cb4ce4a06390d35206de06f785d13,75,delivered,2018-04-03 20:44:15,2018-04-04 03:29:36,2018-04-04 19:12:15,2018-04-05 20:09:27,2018-04-13 00:00:00
8e9e2a5d159d5718b34b926a34a0498f,92,delivered,2018-01-12 19:27:08,2018-01-12 19:37:22,2018-01-15 23:19:13,2018-01-17 22:08:50,2018-01-31 00:00:00
c0aa0e99afe6f6dac845326a854690fd,91,delivered,2017-07-24 17:19:00,2017-07-24 17:30:29,2017-07-26 00:58:24,2017-08-08 15:07:39,2017-08-11 00:00:00
1d251ab94983c4adb11e4b168abb1439,40,delivered,2018-03-07 23:46:19,2018-03-08 00:49:38,2018-03-08 20:12:34,2018-03-16 13:58:58,2018-03-28 00:00:00
d9cfa4b0f995deb2fa9758d5534e1d13,60,delivered,2018-06-05 11:36:11,2018-06-05 19:15:24,2018-06-06 14:59:00,2018-06-11 21:38:34,2018-07-16 00:00:00
8a49984afb76dae66f3810e1b7093ec4,37,delivered,2018-02-15 23:27:21,2018-02-17 03:35:43,2018-02-19 23:53:13,2018-03-14 16:52:13,2018-03-20 00:00:00
c26b94aa87e95d1c1eb1b592f43eb223,59,delivered,2017-06-29 00:10:49,2017-06-29 00:23:33,2017-06-29 15:41:19,2017-07-10 17:36:56,2017-07-19 00:00:00
06ae7271902bbb087fc093137fee6e81,67,delivered,2018-01-19 21:07:32,2018-01-20 09:09:35,2018-01-29 20:17:05,2018-02-20 19:27:20,2018-02-22 00:00:00
8373f5d7df6d9249999fd38f8513e6d7,6,delivered,2018-03-29 12:00:11,2018-03-29 12:48:47,2018-04-02 16:46:48,2018-04-09 19:26:42,2018-04-17 00:00:00
